0.000000000000000000e+00 0.000000000000000000e+00
1.002004008016032024e-02 1.337229352762517483e-02
2.004008016032064049e-02 3.098597331695610024e-02
3.006012024048096073e-02 5.025239025483528577e-02
4.008016032064128098e-02 7.041914037398022685e-02
5.010020040080159776e-02 9.108521178726820822e-02
6.012024048096192147e-02 1.119964873484156631e-01
7.014028056112224518e-02 1.329768621438028875e-01
8.016032064128256196e-02 1.538975281758703240e-01
9.018036072144287874e-02 1.746609104147669178e-01
1.002004008016031955e-01 1.951913307376712259e-01
1.102204408817635262e-01 2.154291553779568713e-01
1.202404809619238429e-01 2.353269101424214083e-01
1.302605210420841597e-01 2.548465835641580135e-01
1.402805611222444904e-01 2.739576859184511548e-01
1.503006012024047933e-01 2.926358101716085569e-01
1.603206412825651239e-01 3.108615382669950855e-01
1.703406813627254546e-01 3.286195922234011468e-01
1.803607214428857575e-01 3.458981632828417307e-01
1.903807615230460881e-01 3.626883734533570269e-01
2.004008016032063910e-01 3.789838374244366426e-01
2.104208416833667217e-01 3.947803018884864512e-01
2.204408817635270523e-01 4.100753454687708910e-01
2.304609218436873552e-01 4.248681267475001300e-01
2.404809619238476859e-01 4.391591709358707019e-01
2.505010020040079888e-01 4.529501879306067624e-01
2.605210420841683194e-01 4.662439161189849690e-01
2.705410821643286501e-01 4.790439874993690506e-01
2.805611222444889807e-01 4.913548105940494515e-01
2.905811623246493114e-01 5.031814683264168586e-01
3.006012024048095865e-01 5.145296285717851914e-01
3.106212424849699172e-01 5.254054655106712435e-01
3.206412825651302478e-01 5.358155902440523422e-01
3.306613226452905785e-01 5.457669893931312854e-01
3.406813627254509091e-01 5.552669706170717534e-01
3.507014028056111843e-01 5.643231141526291461e-01
3.607214428857715149e-01 5.729432296183648576e-01
3.707414829659318456e-01 5.811353174398633525e-01
3.807615230460921762e-01 5.889075343461696033e-01
3.907815631262525069e-01 5.962681624655054025e-01
4.008016032064127820e-01 6.032255816132782167e-01
4.108216432865731127e-01 6.097882444198855501e-01
4.208416833667334433e-01 6.159646539917793540e-01
4.308617234468937740e-01 6.217633438381775512e-01
4.408817635270541047e-01 6.271928598289593371e-01
4.509018036072144353e-01 6.322617439776013759e-01
4.609218436873747105e-01 6.369785198673314497e-01
4.709418837675350411e-01 6.413516795596286846e-01
4.809619238476953718e-01 6.453896718423224321e-01
4.909819639278557024e-01 6.491008916902718529e-01
5.010020040080159776e-01 6.524936708253157303e-01
5.110220440881763082e-01 6.555762692741440301e-01
5.210420841683366389e-01 6.583568678332474278e-01
5.310621242484969695e-01 6.608435613593192093e-01
5.410821643286573002e-01 6.630443528116221064e-01
5.511022044088176308e-01 6.649671479800147722e-01
5.611222444889779615e-01 6.666197508387168291e-01
5.711422845691382921e-01 6.680098594715394578e-01
5.811623246492986228e-01 6.691450625193648971e-01
5.911823647294588424e-01 6.700328361051475223e-01
6.012024048096191731e-01 6.706805411957477148e-01
6.112224448897795037e-01 6.710954213635109689e-01
6.212424849699398344e-01 6.712846009137585224e-01
6.312625250501001650e-01 6.712550833472630263e-01
6.412825651302604957e-01 6.710137501294317630e-01
6.513026052104208263e-01 6.705673597402852515e-01
6.613226452905811570e-01 6.699225469814753531e-01
6.713426853707414876e-01 6.690858225185487562e-01
6.813627254509018183e-01 6.680635726384155371e-01
6.913827655310621489e-01 6.668620592036117456e-01
7.014028056112223686e-01 6.654874197863980267e-01
7.114228456913826992e-01 6.639456679670853179e-01
7.214428857715430299e-01 6.622426937821926929e-01
7.314629258517033605e-01 6.603842643091631937e-01
7.414829659318636912e-01 6.583760243753884467e-01
7.515030060120240218e-01 6.562234973802244520e-01
7.615230460921843525e-01 6.539320862195489026e-01
7.715430861723446831e-01 6.515070743031917688e-01
7.815631262525050138e-01 6.489536266563077360e-01
7.915831663326653445e-01 6.462767910964217766e-01
8.016032064128255641e-01 6.434814994784950892e-01
8.116232464929858947e-01 6.405725690009314022e-01
8.216432865731462254e-01 6.375547035659688833e-01
8.316633266533065560e-01 6.344324951883816288e-01
8.416833667334668867e-01 6.312104254468692277e-01
8.517034068136272174e-01 6.278928669729277878e-01
8.617234468937875480e-01 6.244840849723765075e-01
8.717434869739478787e-01 6.209882387750725874e-01
8.817635270541082093e-01 6.174093834086769039e-01
8.917835671342685400e-01 6.137514711926398414e-01
9.018036072144288706e-01 6.100183533488610088e-01
9.118236472945890903e-01 6.062137816257416878e-01
9.218436873747494209e-01 6.023414099325892224e-01
9.318637274549097516e-01 5.984047959815713691e-01
9.418837675350700822e-01 5.944074029346236854e-01
9.519038076152304129e-01 5.903526010529089874e-01
9.619238476953907435e-01 5.862436693466199777e-01
9.719438877755510742e-01 5.820837972230813451e-01
9.819639278557114048e-01 5.778760861312718378e-01
9.919839679358717355e-01 5.736235512010299242e-01
1.002004008016031955e+00 5.693291228753543098e-01
1.012024048096192397e+00 5.649956485343312629e-01
1.022044088176352616e+00 5.606258941093509307e-01
1.032064128256513058e+00 5.562225456863741924e-01
1.042084168336673278e+00 5.517882110971371601e-01
1.052104208416833719e+00 5.473254214972539389e-01
1.062124248496993939e+00 5.428366329302949378e-01
1.072144288577154159e+00 5.383242278769820865e-01
1.082164328657314600e+00 5.337905167887367908e-01
1.092184368737474820e+00 5.292377396048881799e-01
1.102204408817635262e+00 5.246680672529094869e-01
1.112224448897795481e+00 5.200836031311315555e-01
1.122244488977955923e+00 5.154863845734263261e-01
1.132264529058116143e+00 5.108783842954273124e-01
1.142284569138276584e+00 5.062615118218862786e-01
1.152304609218436804e+00 5.016376148948380465e-01
1.162324649298597246e+00 4.970084808622685091e-01
1.172344689378757465e+00 4.923758380470438234e-01
1.182364729458917685e+00 4.877413570958838429e-01
1.192384769539078126e+00 4.831066523082063191e-01
1.202404809619238346e+00 4.784732829447084779e-01
1.212424849699398788e+00 4.738427545155687315e-01
1.222444889779559007e+00 4.692165200482057985e-01
1.232464929859719449e+00 4.645959813345310607e-01
1.242484969939879669e+00 4.599824901576836100e-01
1.252505010020040110e+00 4.553773494982448766e-01
1.262525050100200330e+00 4.507818147199557091e-01
1.272545090180360772e+00 4.461970947349795380e-01
1.282565130260520991e+00 4.416243531487832330e-01
1.292585170340681211e+00 4.370647093847048192e-01
1.302605210420841653e+00 4.325192397883170781e-01
1.312625250501001872e+00 4.279889787116953337e-01
1.322645290581162314e+00 4.234749195777166020e-01
1.332665330661322534e+00 4.189780159245311553e-01
1.342685370741482975e+00 4.144991824303586037e-01
1.352705410821643195e+00 4.100392959187707520e-01
1.362725450901803637e+00 4.055991963446347048e-01
1.372745490981963856e+00 4.011796877608951872e-01
1.382765531062124298e+00 3.967815392663910923e-01
1.392785571142284518e+00 3.924054859348975466e-01
1.402805611222444737e+00 3.880522297256028819e-01
1.412825651302605179e+00 3.837224403752262369e-01
1.422845691382765398e+00 3.794167562719965581e-01
1.432865731462925840e+00 3.751357853117064933e-01
1.442885771543086060e+00 3.708801057360723852e-01
1.452905811623246501e+00 3.666502669536255699e-01
1.462925851703406721e+00 3.624467903433658544e-01
1.472945891783567163e+00 3.582701700414143708e-01
1.482965931863727382e+00 3.541208737109013405e-01
1.492985971943887824e+00 3.499993432953247274e-01
1.503006012024048044e+00 3.459059957556273046e-01
1.513026052104208263e+00 3.418412237912255014e-01
1.523046092184368705e+00 3.378053965452381679e-01
1.533066132264528925e+00 3.337988602941573402e-01
1.543086172344689366e+00 3.298219391222017571e-01
1.553106212424849586e+00 3.258749355806012660e-01
1.563126252505010028e+00 3.219581313320516447e-01
1.573146292585170247e+00 3.180717877805837590e-01
1.583166332665330689e+00 3.142161466870909137e-01
1.593186372745490909e+00 3.103914307707542619e-01
1.603206412825651128e+00 3.065978442966053596e-01
1.613226452905811570e+00 3.028355736494696693e-01
1.623246492985971789e+00 2.991047878945239380e-01
1.633266533066132231e+00 2.954056393247045387e-01
1.643286573146292451e+00 2.917382639952064149e-01
1.653306613226452892e+00 2.881027822452970621e-01
1.663326653306613112e+00 2.844992992076849636e-01
1.673346693386773554e+00 2.809279053056658038e-01
1.683366733466933773e+00 2.773886767382745533e-01
1.693386773547094215e+00 2.738816759536708556e-01
1.703406813627254435e+00 2.704069521109769281e-01
1.713426853707414654e+00 2.669645415307883018e-01
1.723446893787575096e+00 2.635544681345776130e-01
1.733466933867735316e+00 2.601767438732053850e-01
1.743486973947895757e+00 2.568313691447478009e-01
1.753507014028055977e+00 2.535183332018571267e-01
1.763527054108216419e+00 2.502376145488567905e-01
1.773547094188376638e+00 2.469891813287797555e-01
1.783567134268537080e+00 2.437729917005513058e-01
1.793587174348697300e+00 2.405889942065148612e-01
1.803607214428857741e+00 2.374371281304983039e-01
1.813627254509017961e+00 2.343173238466163266e-01
1.823647294589178181e+00 2.312295031589961247e-01
1.833667334669338622e+00 2.281735796326202492e-01
1.843687374749498842e+00 2.251494589154680037e-01
1.853707414829659283e+00 2.221570390521392935e-01
1.863727454909819503e+00 2.191962107891444467e-01
1.873747494989979945e+00 2.162668578720314538e-01
1.883767535070140164e+00 2.133688573345300099e-01
1.893787575150300606e+00 2.105020797798833054e-01
1.903807615230460826e+00 2.076663896545340726e-01
1.913827655310621267e+00 2.048616455143346671e-01
1.923847695390781487e+00 2.020877002834423897e-01
1.933867735470941707e+00 1.993444015060608088e-01
1.943887775551102148e+00 1.966315915911876211e-01
1.953907815631262368e+00 1.939491080505217069e-01
1.963927855711422810e+00 1.912967837296823681e-01
1.973947895791583029e+00 1.886744470328937939e-01
1.983967935871743471e+00 1.860819221412777780e-01
1.993987975951903691e+00 1.835190292249026800e-01
2.004008016032063910e+00 1.809855846487299635e-01
2.014028056112224352e+00 1.784814011725971705e-01
2.024048096192384794e+00 1.760062881453756667e-01
2.034068136272544791e+00 1.735600516934369952e-01
2.044088176352705233e+00 1.711424949035595389e-01
2.054108216432865675e+00 1.687534180004063578e-01
2.064128256513026116e+00 1.663926185186999362e-01
2.074148296593186114e+00 1.640598914702204036e-01
2.084168336673346555e+00 1.617550295057466614e-01
2.094188376753506997e+00 1.594778230720642620e-01
2.104208416833667439e+00 1.572280605641550866e-01
2.114228456913827436e+00 1.550055284726841176e-01
2.124248496993987878e+00 1.528100115268984927e-01
2.134268537074148320e+00 1.506412928330488066e-01
2.144288577154308317e+00 1.484991540084398820e-01
2.154308617234468759e+00 1.463833753112193936e-01
2.164328657314629201e+00 1.442937357660101783e-01
2.174348697394789642e+00 1.422300132854828758e-01
2.184368737474949640e+00 1.401919847879769809e-01
2.194388777555110082e+00 1.381794263112613164e-01
2.204408817635270523e+00 1.361921131225354575e-01
2.214428857715430965e+00 1.342298198247628416e-01
2.224448897795590963e+00 1.322923204594295410e-01
2.234468937875751404e+00 1.303793886058185192e-01
2.244488977955911846e+00 1.284907974768882966e-01
2.254509018036071843e+00 1.266263200118410703e-01
2.264529058116232285e+00 1.247857289654678847e-01
2.274549098196392727e+00 1.229687969943503018e-01
2.284569138276553169e+00 1.211752967400027831e-01
2.294589178356713166e+00 1.194050009090335956e-01
2.304609218436873608e+00 1.176576823504017349e-01
2.314629258517034049e+00 1.159331141298474976e-01
2.324649298597194491e+00 1.142310696015698263e-01
2.334669338677354489e+00 1.125513224772229925e-01
2.344689378757514930e+00 1.108936468923043955e-01
2.354709418837675372e+00 1.092578174700037930e-01
2.364729458917835370e+00 1.076436093825804130e-01
2.374749498997995811e+00 1.060507984103349344e-01
2.384769539078156253e+00 1.044791609982432395e-01
2.394789579158316695e+00 1.029284743103125455e-01
2.404809619238476692e+00 1.013985162817244573e-01
2.414829659318637134e+00 9.988906566882445326e-02
2.424849699398797576e+00 9.839990209701864055e-02
2.434869739478958017e+00 9.693080610663315499e-02
2.444889779559118015e+00 9.548155919679643389e-02
2.454909819639278457e+00 9.405194386739651469e-02
2.464929859719438898e+00 9.264174365916988396e-02
2.474949899799598896e+00 9.125074319197364059e-02
2.484969939879759337e+00 8.987872820129237661e-02
2.494989979959919779e+00 8.852548557303151211e-02
2.505010020040080221e+00 8.719080337664487923e-02
2.515030060120240218e+00 8.587447089664609901e-02
2.525050100200400660e+00 8.457627866254874283e-02
2.535070140280561102e+00 8.329601847728422548e-02
2.545090180360721543e+00 8.203348344413911863e-02
2.555110220440881541e+00 8.078846799225707087e-02
2.565130260521041983e+00 7.956076790074821659e-02
2.575150300601202424e+00 7.835018032144772104e-02
2.585170340681362422e+00 7.715650380036273570e-02
2.595190380761522864e+00 7.597953829784896695e-02
2.605210420841683305e+00 7.481908520755575775e-02
2.615230460921843747e+00 7.367494737417561168e-02
2.625250501002003745e+00 7.254692911003651767e-02
2.635270541082164186e+00 7.143483621057308830e-02
2.645290581162324628e+00 7.033847596871017904e-02
2.655310621242485070e+00 6.925765718819497374e-02
2.665330661322645067e+00 6.819219019590923303e-02
2.675350701402805509e+00 6.714188685319541494e-02
2.685370741482965951e+00 6.610656056622742083e-02
2.695390781563125948e+00 6.508602629545752472e-02
2.705410821643286390e+00 6.408010056416954536e-02
2.715430861723446831e+00 6.308860146616677989e-02
2.725450901803607273e+00 6.211134867262463333e-02
2.735470941883767271e+00 6.114816343813486016e-02
2.745490981963927712e+00 6.019886860596828509e-02
2.755511022044088154e+00 5.926328861258393921e-02
2.765531062124248596e+00 5.834124949140898769e-02
2.775551102204408593e+00 5.743257887591449867e-02
2.785571142284569035e+00 5.653710600201277553e-02
2.795591182364729477e+00 5.565466170979933846e-02
2.805611222444889474e+00 5.478507844466194709e-02
2.815631262525049916e+00 5.392819025778034653e-02
2.825651302605210358e+00 5.308383280603910792e-02
2.835671342685370799e+00 5.225184335137295771e-02
2.845691382765530797e+00 5.143206075956759105e-02
2.855711422845691239e+00 5.062432549853503744e-02
2.865731462925851680e+00 4.982847963608363212e-02
2.875751503006012122e+00 4.904436683720172357e-02
2.885771543086172120e+00 4.827183236087374818e-02
2.895791583166332561e+00 4.751072305644721966e-02
2.905811623246493003e+00 4.676088735956752257e-02
2.915831663326653000e+00 4.602217528769852323e-02
2.925851703406813442e+00 4.529443843524504770e-02
2.935871743486973884e+00 4.457752996829393577e-02
2.945891783567134325e+00 4.387130461898922085e-02
2.955911823647294323e+00 4.317561867955692356e-02
2.965931863727454765e+00 4.249032999599387794e-02
2.975951903807615206e+00 4.181529796143604316e-02
2.985971943887775648e+00 4.115038350921967208e-02
2.995991983967935646e+00 4.049544910564884664e-02
3.006012024048096087e+00 3.985035874248324395e-02
3.016032064128256529e+00 3.921497792915925457e-02
3.026052104208416527e+00 3.858917368475559689e-02
3.036072144288576968e+00 3.797281452971705551e-02
3.046092184368737410e+00 3.736577047734801482e-02
3.056112224448897852e+00 3.676791302508612691e-02
3.066132264529057849e+00 3.617911514556820807e-02
3.076152304609218291e+00 3.559925127749948015e-02
3.086172344689378733e+00 3.502819731633519118e-02
3.096192384769539174e+00 3.446583060478643212e-02
3.106212424849699172e+00 3.391202992315882347e-02
3.116232464929859614e+00 3.336667547953420937e-02
3.126252505010020055e+00 3.282964889980438672e-02
3.136272545090180053e+00 3.230083321756589687e-02
3.146292585170340494e+00 3.178011286388470608e-02
3.156312625250500936e+00 3.126737365693892101e-02
3.166332665330661378e+00 3.076250279154796666e-02
3.176352705410821375e+00 3.026538882859622359e-02
3.186372745490981817e+00 2.977592168435804279e-02
3.196392785571142259e+00 2.929399261973277338e-02
3.206412825651302256e+00 2.881949422939588529e-02
3.216432865731462698e+00 2.835232043087355935e-02
3.226452905811623140e+00 2.789236645354769076e-02
3.236472945891783581e+00 2.743952882759734604e-02
3.246492985971943579e+00 2.699370537288319286e-02
3.256513026052104021e+00 2.655479518778089409e-02
3.266533066132264462e+00 2.612269863796970112e-02
3.276553106212424904e+00 2.569731734518105812e-02
3.286573146292584902e+00 2.527855417591362910e-02
3.296593186372745343e+00 2.486631323011961880e-02
3.306613226452905785e+00 2.446049982986724797e-02
3.316633266533065783e+00 2.406102050798476083e-02
3.326653306613226224e+00 2.366778299669042990e-02
3.336673346693386666e+00 2.328069621621346383e-02
3.346693386773547108e+00 2.289967026340948217e-02
3.356713426853707105e+00 2.252461640037590335e-02
3.366733466933867547e+00 2.215544704307041354e-02
3.376753507014027988e+00 2.179207574993690874e-02
3.386773547094188430e+00 2.143441721054269167e-02
3.396793587174348428e+00 2.108238723423052491e-02
3.406813627254508869e+00 2.073590273878879800e-02
3.416833667334669311e+00 2.039488173914387123e-02
3.426853707414829309e+00 2.005924333607717741e-02
3.436873747494989750e+00 1.972890770497028046e-02
3.446893787575150192e+00 1.940379608458137756e-02
3.456913827655310634e+00 1.908383076585577071e-02
3.466933867735470631e+00 1.876893508077278824e-02
3.476953907815631073e+00 1.845903339123231360e-02
3.486973947895791515e+00 1.815405107798350251e-02
3.496993987975951956e+00 1.785391452959724998e-02
3.507014028056111954e+00 1.755855113148590413e-02
3.517034068136272396e+00 1.726788925497159746e-02
3.527054108216432837e+00 1.698185824640555813e-02
3.537074148296592835e+00 1.670038841634065296e-02
3.547094188376753277e+00 1.642341102875868181e-02
3.557114228456913718e+00 1.615085829035462633e-02
3.567134268537074160e+00 1.588266333987931392e-02
3.577154308617234157e+00 1.561876023754239784e-02
3.587174348697394599e+00 1.535908395447710927e-02
3.597194388777555041e+00 1.510357036226822255e-02
3.607214428857715482e+00 1.485215622254484717e-02
3.617234468937875480e+00 1.460477917663925533e-02
3.627254509018035922e+00 1.436137773531289893e-02
3.637274549098196363e+00 1.412189126855119790e-02
3.647294589178356361e+00 1.388625999542790306e-02
3.657314629258516803e+00 1.365442497404003447e-02
3.667334669338677244e+00 1.342632809151481782e-02
3.677354709418837686e+00 1.320191205408919460e-02
3.687374749498997684e+00 1.298112037726275973e-02
3.697394789579158125e+00 1.276389737602526969e-02
3.707414829659318567e+00 1.255018815515917922e-02
3.717434869739479009e+00 1.233993859961804267e-02
3.727454909819639006e+00 1.213309536498138191e-02
3.737474949899799448e+00 1.192960586798669752e-02
3.747494989979959890e+00 1.172941827713911214e-02
3.757515030060119887e+00 1.153248150339914770e-02
