7.600000000000000000e+01 3.937017452495524221e-09 7.324658058658899783e-09 8.349059745853585991e-09 8.764456555681788529e-09 8.990841948862066807e-09 1.987700584942830169e-08 2.630869558023681199e-08 2.899843714767452618e-08 3.046430846074008387e-08 3.975008368379169084e-08 4.638008945370471560e-08 5.001177990380227705e-08 5.653931686205711050e-08 6.240237868666032145e-08 7.011123495778861972e-08
7.700000000000000000e+01 3.879288509708012204e-09 7.221275151247843118e-09 8.232581164325293836e-09 8.642667652800356242e-09 8.866158988585009299e-09 1.963136870097491073e-08 2.599871491040213718e-08 2.866179677315012122e-08 3.011313890830388021e-08 3.932074998708535969e-08 4.589646608621389773e-08 4.949853139593436584e-08 5.598391165380444454e-08 6.180751114503613429e-08 6.947142037379639605e-08
7.800000000000000000e+01 3.822796450469341637e-09 7.119869160592581979e-09 8.118269374217663883e-09 8.523122531743005343e-09 8.743761773389251204e-09 1.938967065462631395e-08 2.569347650399923814e-08 2.833022030291976424e-08 2.976720855973096656e-08 3.889716213479744479e-08 4.541885549133477009e-08 4.899143760769467124e-08 5.543446215395398241e-08 6.121850660819281237e-08 6.883712700209254894e-08
7.900000000000000000e+01 3.767813970223512622e-09 7.020940194322062306e-09 8.006691238199995770e-09 8.406415125173117019e-09 8.624258988153190246e-09 1.915318662018020538e-08 2.539463806513146409e-08 2.800552523427677669e-08 2.942842199610924620e-08 3.848175765108271962e-08 4.495007055797399198e-08 4.849351679885489963e-08 5.489433082397374685e-08 6.063904000287103545e-08 6.821242434287829361e-08
8.000000000000000000e+01 3.714484107152339426e-09 6.924756512548581461e-09 7.898151900778429330e-09 8.292865535208067965e-09 8.507978885921859825e-09 1.892261162060767505e-08 2.510310939616458352e-08 2.768871139331065455e-08 2.909782810336364065e-08 3.807590071836691955e-08 4.449169791662109619e-08 4.800647736577260613e-08 5.436543591865054955e-08 6.007121861074812274e-08 6.759966047993471175e-08
8.100000000000000000e+01 3.662798425859511092e-09 6.831315249676232075e-09 7.792650386406393496e-09 8.182473553895368523e-09 8.394921676069198269e-09 1.869796161575009532e-08 2.481892408347180248e-08 2.737982050420646324e-08 2.877547303836387231e-08 3.767969663117612277e-08 4.404388527164024375e-08 4.753049034095695325e-08 5.384799970735018306e-08 5.951530808108226805e-08 6.699916020433400758e-08
8.200000000000000000e+01 3.612573803700531889e-09 6.740300613877210605e-09 7.689832344612365908e-09 8.074869196612618470e-09 8.284708852319237493e-09 1.847846793102155634e-08 2.454110289867112366e-08 2.707778668798811908e-08 2.846024369586790991e-08 3.729179423519968952e-08 4.360511494517104708e-08 4.706394713427484256e-08 5.334028033775695175e-08 5.896944062520950872e-08 6.640890348002609287e-08
8.300000000000000000e+01 3.563427784868661426e-09 6.651039501168742166e-09 7.588939870780107932e-09 7.969260173679222411e-09 8.176529384069528664e-09 1.826246513113095166e-08 2.426750870763853307e-08 2.678027766312310023e-08 2.814970143818672156e-08 3.690917604939618846e-08 4.317196328588685708e-08 4.660320214440016714e-08 5.283828693002640496e-08 5.842930494395484205e-08 6.582418375549319314e-08
8.400000000000000000e+01 3.514938871331563498e-09 6.562788893901893312e-09 7.489136170034385225e-09 7.864771665053967949e-09 8.069487726598107686e-09 1.804811312078324562e-08 2.399577867442786277e-08 2.648471423107397291e-08 2.784114914874040379e-08 3.652849921427748304e-08 4.274063438081266686e-08 4.614421187115637005e-08 5.233758966203952871e-08 5.789011304363292087e-08 6.523977082800222790e-08
8.500000000000000000e+01 3.467250408853104115e-09 6.475819109637323947e-09 7.390729361077240846e-09 7.761727118115087645e-09 7.963915680952204957e-09 1.783612038018132860e-08 2.372684070634664432e-08 2.619211627389248868e-08 2.753565683408719552e-08 3.615115672740643185e-08 4.231275021562305905e-08 4.568872365142017162e-08 5.184015572631913809e-08 5.735402935251516559e-08 6.465808226273775055e-08
