7.600000000000000000e+01 3.776144533244463201e-09 6.970844085510813176e-09 1.857860636122761351e-08 8.011832772951943907e-09 2.480530557587466291e-08 3.787603376856618580e-08 8.384175539006569193e-09 2.726740428347196530e-08 4.413688175489495174e-08 5.382403860268040447e-08 8.602592852728674707e-09 2.865617756367214226e-08 4.763958959636578856e-08 5.951980985117924129e-08 6.705970998558097120e-08
7.700000000000000000e+01 3.719484299169139041e-09 6.869991376275736460e-09 1.834198031158485480e-08 7.897262603239143827e-09 2.450390038713730203e-08 3.745300926383133176e-08 8.264757081730535177e-09 2.694091050788453912e-08 4.366047926536283502e-08 5.327574167338455600e-08 8.480310744234014582e-09 2.831543588463212647e-08 4.713324560769004814e-08 5.893086188381271142e-08 6.642366877982607076e-08
7.800000000000000000e+01 3.664280830030191123e-09 6.771495806573969880e-09 1.811018566493442683e-08 7.785308668886354687e-09 2.420844933528248913e-08 3.703760182127597141e-08 8.148043265371506548e-09 2.662078978300605717e-08 4.319222841975983002e-08 5.273595119473854983e-08 8.360786958101350975e-09 2.798130763522039062e-08 4.663535728114338241e-08 5.835058078297947799e-08 6.579626547140976535e-08
7.900000000000000000e+01 3.610485436220547223e-09 6.675285457266266565e-09 1.788307647303290117e-08 7.675891875358048674e-09 2.391878123375475963e-08 3.662963913231251382e-08 8.033952745057470110e-09 2.630686278578158371e-08 4.273196735158875962e-08 5.220453460804074859e-08 8.243938519716532641e-09 2.765360834408671813e-08 4.614576778794473313e-08 5.777885199985023720e-08 6.517741727388768575e-08
8.000000000000000000e+01 3.558051284777410214e-09 6.581291374684247118e-09 1.766051257509079449e-08 7.568936312778915776e-09 2.363473031034091035e-08 3.622895113491452834e-08 7.922407561100477397e-09 2.599895549503017392e-08 4.227953509755813085e-08 5.168135809618554728e-08 8.129685949003709577e-09 2.733215874293059980e-08 4.566432036237467806e-08 5.721555805465936597e-08 6.456703594729360974e-08
8.100000000000000000e+01 3.506933623676060542e-09 6.489447758466215767e-09 1.744235983888503317e-08 7.464369750716660457e-09 2.335613697850962748e-08 3.583537147439036307e-08 7.813333469277250417e-09 2.569689987900646171e-08 4.183477299764045820e-08 5.116628803324147932e-08 8.017953429840824585e-09 2.701678530751794916e-08 4.519085964436338276e-08 5.666058006473275135e-08 6.396502933452420443e-08
8.200000000000000000e+01 3.457089108132947961e-09 6.399690938031963101e-09 1.722848858079089490e-08 7.362122392355895900e-09 2.308284594282506051e-08 3.544873531842605561e-08 7.706658537445329243e-09 2.540053173440662544e-08 4.139752227921072389e-08 5.065918842183283442e-08 7.908667804533201085e-09 2.670731887399842409e-08 4.472523010510852257e-08 5.611379614196104433e-08 6.337130075454186798e-08
8.300000000000000000e+01 3.408476287449067652e-09 6.311960140824652325e-09 1.701877490103446656e-08 7.262127696315202486e-09 2.281470789693898573e-08 3.506888168498238864e-08 7.602314342504713939e-09 2.510969302195859058e-08 4.096762708631300493e-08 5.015992463865419597e-08 7.801759330642763865e-09 2.640359614111763750e-08 4.426727818597786052e-08 5.557508428343841982e-08 6.278575109957514243e-08
8.400000000000000000e+01 3.361055274461386841e-09 6.226196937088721169e-09 1.681309981693757368e-08 7.164321702410587580e-09 2.255157863383901294e-08 3.469565268154698549e-08 7.500235295481537375e-09 2.482423099094171252e-08 4.054493376175353636e-08 4.966836278733130703e-08 7.697161337964328876e-09 2.610545928575318409e-08 4.381685212313658787e-08 5.504432231646951830e-08 6.220827954864279103e-08
8.500000000000000000e+01 3.314787774472681873e-09 6.142345135689733729e-09 1.661134899625687643e-08 7.068643115024572666e-09 2.229331899564952525e-08 3.432889359444350527e-08 7.400358176657761465e-09 2.454399740831852904e-08 4.012929018696340664e-08 4.918436836944841217e-08 7.594810025529217506e-09 2.581275576878839348e-08 4.337380196069298434e-08 5.452138732155218591e-08 6.163878389006496777e-08
8.600000000000000000e+01 3.269637035980801306e-09 6.060350714546720788e-09 1.641341260926489465e-08 6.975033208577289138e-09 2.203979492056289935e-08 3.396845334302093978e-08 7.302622476411134680e-09 2.426884915555916113e-08 3.972054675699124359e-08 4.870780788244007901e-08 7.494644004650891769e-09 2.552533772366287326e-08 4.293797921525684718e-08 5.400615595382170007e-08 6.107715951638031469e-08
8.700000000000000000e+01 3.225567605609549848e-09 5.980161659604088722e-09 1.621918535012823272e-08 6.883435449322183556e-09 2.179087724706475733e-08 3.361418418409815575e-08 7.206970113525366693e-09 2.399864840091894715e-08 3.931855659348465285e-08 4.823854967001998658e-08 7.396604144421445514e-09 2.524306219212877074e-08 4.250923706793813021e-08 5.349850531524897296e-08 6.052330022828540643e-08
8.800000000000000000e+01 3.182545380221883374e-09 5.901727802644770805e-09 1.602856600331445457e-08 6.793795329841779302e-09 2.154644119697158741e-08 3.326594119213301873e-08 7.113345240894732256e-09 2.373326209278193661e-08 3.892317503989604928e-08 4.777646339669598514e-08 7.300633500700244087e-09 2.496579090059148496e-08 4.208743022838322679e-08 5.299831285958143864e-08 5.997709857745653904e-08
8.900000000000000000e+01 3.140537297845911216e-09 5.825000584521916558e-09 1.584145729660503692e-08 6.706060102416226759e-09 2.130636630144740226e-08 3.292358247825617965e-08 7.021693619106551025e-09 2.347256119222962107e-08 3.853425912213008672e-08 4.732141861816259177e-08 7.206676960497614360e-09 2.469338999306760780e-08 4.167241501253362672e-08 5.250545561762748914e-08 5.943844581615095202e-08
9.000000000000000000e+01 3.099511536094413815e-09 5.749933162619587766e-09 1.565776577451124513e-08 6.620179014073994094e-09 2.107053647342315017e-08 3.258696960311998909e-08 6.931963022054112725e-09 2.321642114116684792e-08 3.815166846478632408e-08 4.687328617765249896e-08 7.114681649571050388e-09 2.442573047109278542e-08 4.126405025490563276e-08 5.201981160929276350e-08 5.890723344001667296e-08
9.100000000000000000e+01 3.059437578271729265e-09 5.676480467658041221e-09 1.547740186402192910e-08 6.536103090650362189e-09 2.083883971372881494e-08 3.225596701425292466e-08 6.844103463483085174e-09 2.296472224054304834e-08 3.777526549992346531e-08 4.643193917762607032e-08 7.024596689693851211e-09 2.416268781243367516e-08 4.086219667694981191e-08 5.154125993604271425e-08 5.838335252001788558e-08
9.200000000000000000e+01 3.020285781746113276e-09 5.604598633095062690e-09 1.530027906225189000e-08 6.453784676240534202e-09 2.061116753026364069e-08 3.193044179119746876e-08 6.758066327838347930e-09 2.271734852947384592e-08 3.740491470193486880e-08 4.599725167889426900e-08 6.936372535046909337e-09 2.390414124717655765e-08 4.046671661837572464e-08 5.106967999161321968e-08 5.786669355222556124e-08
9.300000000000000000e+01 2.982027964269925245e-09 5.534245673598929190e-09 1.512631470417942466e-08 6.373178393770413488e-09 2.038741618945363861e-08 3.161026552026526997e-08 6.673804948251054577e-09 2.247418836580721265e-08 3.704048373770967170e-08 4.556909906699832527e-08 6.849962000191785555e-09 2.364997503530410029e-08 4.007747595579560869e-08 5.060495260324493388e-08 5.735714841251178473e-08
9.400000000000000000e+01 2.944636808137731823e-09 5.465380742493727438e-09 1.495542889818019602e-08 6.294240026241861121e-09 2.016748517773806867e-08 3.129531233534936688e-08 6.591274039738703502e-09 2.223513378229387462e-08 3.668184257010929582e-08 4.514735832484816210e-08 6.765319243270670371e-09 2.340007706164248772e-08 3.969434234435454896e-08 5.014695944314052879e-08 5.685460884112345911e-08
9.500000000000000000e+01 2.908086229980217141e-09 5.397964663734704663e-09 1.478754542793001028e-08 6.216927178380761491e-09 1.995127832410884614e-08 3.098546036320609682e-08 6.510430193691693058e-09 2.200008129280031548e-08 3.632886455957363250e-08 4.473190871443693756e-08 6.682400056779220767e-09 2.315433950840625021e-08 3.931718624108127371e-08 4.969558364069177055e-08 5.635896699343738859e-08
9.600000000000000000e+01 2.872350680662703235e-09 5.331958961735657549e-09 1.462259018043587790e-08 6.141198295191028888e-09 1.973870221429693673e-08 3.068059027836248579e-08 6.431230808483580675e-09 2.176893021913944613e-08 3.598142494063226429e-08 4.432263011165878858e-08 6.601161103776579032e-09 2.291265749016944458e-08 3.894587974968822969e-08 4.925070848881765978e-08 5.587011453560566036e-08
9.700000000000000000e+01 2.837405744765154733e-09 5.267326717954846927e-09 1.446049242973518417e-08 6.067013552514944234e-09 1.952966753259882239e-08 3.038058673970111399e-08 6.353634832655205014e-09 2.154158385264112396e-08 3.563940214421442154e-08 4.391940422037724784e-08 6.521561005335917424e-09 2.267493081690095163e-08 3.858029861733413016e-08 4.881221934497399456e-08 5.538794528901589858e-08
9.800000000000000000e+01 2.803227500247889978e-09 5.204031677928321510e-09 1.430118340969400493e-08 5.994333758591249501e-09 1.932408726808659233e-08 3.008533624393273266e-08 6.277601993334227621e-09 2.131794819847311665e-08 3.530267627491144948e-08 4.352211368240361420e-08 6.443559009240206858e-09 2.244106184840581412e-08 3.822031974155085559e-08 4.838000172708643545e-08 5.491235234947852346e-08
9.900000000000000000e+01 2.769793208364489638e-09 5.142039207337110140e-09 1.414459773397340070e-08 5.923121294709045210e-09 1.912187821714904062e-08 2.979472886979569289e-08 6.203093846360469326e-09 2.109793359579373702e-08 3.497113100948422263e-08 4.313064409583537550e-08 6.367116041672596391e-09 2.221095717715381321e-08 3.786582316992270008e-08 4.795394339543026945e-08 5.444323030199318647e-08
1.000000000000000000e+02 2.737080700475170634e-09 5.081315516650173585e-09 1.399067236463142541e-08 5.853339507244108060e-09 1.892296018176901274e-08 2.950865777261319789e-08 6.130072920513332456e-09 2.088145364813349013e-08 3.464465288164152079e-08 4.274488311677031010e-08 6.292193892855912328e-09 2.198452650378389893e-08 3.751669133418771906e-08 4.753393338904157340e-08 5.398047420202348883e-08
1.010000000000000000e+02 2.705068559798463899e-09 5.021827638532291304e-09 1.383934602849360286e-08 5.784952688128097878e-09 1.872725537921620854e-08 2.922701862622266128e-08 6.058502460734167373e-09 2.066842421644068095e-08 3.432313030895807077e-08 4.236471908370510836e-08 6.218755257511143112e-09 2.176168216185385255e-08 3.717280868740077035e-08 4.711986128163379605e-08 5.352397945921091845e-08
1.020000000000000000e+02 2.673736143367970587e-09 4.963543764522253282e-09 1.369056018350252828e-08 5.717926213415290397e-09 1.853468915800755456e-08 2.894971011683312520e-08 5.988347112422036175e-09 2.045876500456591717e-08 3.400645508080384921e-08 4.199004358220428922e-08 6.146764225741586529e-09 2.154234041056798134e-08 3.683406287708505821e-08 4.671161943886763816e-08 5.307364372518370886e-08
